domain,videoId,commentId,lang_bucket,lang_conf,sim_top1_aff,sim_top2_aff,sim_margin_aff,sent_model_id,emo_model_id,tox_model_id,sent_pos,sent_neg,sent_neu,sent_top_label,sent_top_score,sent_reason,tox_score,tox_top_label,tox_top_score,tox_reason,emo_top_label,emo_top_score,emo_entropy,score_ok,sim_top1_align,sim_top2_align,sim_margin_align,aligned_keep,valence,polarity,coupling_sim,coupling_margin,negativity,conflict_proxy,sarcasm_like,weight_sarcasm
indo,mTBO1q1LqBo,Ugz7z-We_n8Z7oEdnvB4AaABAg,id,1.0,0.6856159,0.4457481,0.2398678,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0030338226351886988,0.845984935760498,0.15098126,negative,0.84598494,,0.7200085520744324,toxic,0.72000855,,anger,0.5196564,1.2498744,True,0.6856159,0.4457481,0.2398678,True,-0.8429511131253093,0.8429511131253093,0.6856158971786499,0.23986780643463135,0.46073777828132734,0.33400796455743614,0,1.0
indo,mTBO1q1LqBo,Ugz-aGmkau-ekp1afGd4AaABAg,id,1.0,0.62246776,0.42064282,0.20182493,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.00032281046151183546,0.9989849925041199,0.0006921901,negative,0.998985,,0.04900165647268295,toxic,0.049001656,,anger,0.53734297,1.1997457,True,0.62246776,0.42064282,0.20182493,True,-0.998662182042608,0.998662182042608,0.6224677562713623,0.20182493329048157,0.499665545510652,0.261724383830402,0,1.0
indo,mTBO1q1LqBo,Ugzvcf4CK81k9j3qvJ14AaABAg.APyD2n9ICzEAPznm_mBdfu,id,1.0,0.7415459,0.54494274,0.19660318,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0016855373978614807,0.9036659002304077,0.094648585,negative,0.90366584,,0.013217421248555183,toxic,0.013217421,,anger,0.44969553,1.2526139,True,0.7415459,0.54494274,0.19660318,True,-0.9019803628325462,0.9019803628325462,0.7415459156036377,0.1966031789779663,0.47549509070813656,0.21727800884388376,0,1.0
indo,mTBO1q1LqBo,Ugzk-9taDZMoyWNIPed4AaABAg,id,0.6666666666666666,0.63208175,0.48199737,0.15008438,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0011987041216343641,0.9979057312011719,0.0008955377,negative,0.99790573,,0.3007924556732178,toxic,0.30079246,,anger,0.5337228,0.98068714,True,0.63208175,0.48199737,0.15008438,True,-0.9967070270795375,0.9967070270795375,0.6320817470550537,0.15008437633514404,0.4991767567698844,0.32359357421454926,0,1.0
indo,mTBO1q1LqBo,Ugz56ufjeVlDE-HcQhR4AaABAg.9yp24bbKt0xA3IQQ1tDIN4,id,1.0,0.67187667,0.46699446,0.2048822,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0007389773963950574,0.9971712231636047,0.0020897717,negative,0.9971712,,0.09477534890174866,toxic,0.09477535,,anger,0.47517806,1.2102352,True,0.67187667,0.46699446,0.2048822,True,-0.9964322457672097,0.9964322457672097,0.6718766689300537,0.2048822045326233,0.4991080614418024,0.27223087061273593,0,1.0
indo,mTBO1q1LqBo,Ugw3C_QtHRN2IZ9jpoF4AaABAg,id,1.0,0.6203932,0.44137508,0.17901814,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0052442774176597595,0.9903576970100403,0.0043980014,negative,0.9903577,,0.061345748603343964,toxic,0.06134575,,anger,0.9484523,0.27289835,True,0.6203932,0.44137508,0.17901814,True,-0.9851134195923805,0.9851134195923805,0.6203932166099548,0.17901813983917236,0.49627835489809513,0.259440909481326,0,1.0
indo,mTBO1q1LqBo,Ugxb_B1Q247x04EjQwB4AaABAg,id,1.0,0.6370145,0.19253525,0.44447926,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.002197808353230357,0.9950986504554749,0.0027035451,negative,0.99509865,,0.3036937415599823,toxic,0.30369374,,sadness,0.49533457,1.125457,True,0.6370145,0.19253525,0.44447926,True,-0.9929008421022445,0.9929008421022445,0.6370145082473755,0.4444792568683624,0.4982252105255611,0.3224609754460093,0,1.0
indo,mTBO1q1LqBo,UgyMZ67rLl72zoZXIVx4AaABAg.9ybz9eILtX7A5uomGGSSzQ,other,0.2,0.6325011,0.46733043,0.1651707,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.01160444226115942,0.9335002303123474,0.054895308,negative,0.9335002,,0.06523379683494568,toxic,0.0652338,,disappointment,0.12582743,3.3042538,True,0.6325011,0.46733043,0.1651707,True,-0.921895788051188,0.921895788051188,0.6325011253356934,0.16517069935798645,0.480473947012797,0.23592100831291696,0,1.0
indo,mTBO1q1LqBo,UgzbyQ64aHhm3C0ouLJ4AaABAg.9mfPGj4iFdc9miRpEaH48P,id,1.0,0.6885599,0.5235033,0.16505659,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.2745116949081421,0.6162333488464355,0.10925495,negative,0.61623335,,0.06455975025892258,toxic,0.06455975,,anger,0.37294325,1.3888029,True,0.6885599,0.5235033,0.16505659,True,-0.34172165393829346,0.34172165393829346,0.688559889793396,0.16505658626556396,0.33543041348457336,0.061011960941095456,0,1.0
indo,mTBO1q1LqBo,UgzhwTrsfi0BxWxQxuZ4AaABAg,other,0.2,0.6189507,0.39576727,0.22318345,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.05929063633084297,0.6721194386482239,0.26858994,negative,0.6721194,,0.0273898858577013,toxic,0.027389886,,curiosity,0.8843004,2.662207,True,0.6189507,0.39576727,0.22318345,True,-0.6128288023173809,0.6128288023173809,0.6189507246017456,0.22318345308303833,0.4032072005793452,0.12693247202704394,0,1.0
indo,mTBO1q1LqBo,UgwLGLLEQ7e7CBLzG2N4AaABAg.9gKcAUdzVh59gRaT_ey6HH,other,0.2,0.6668642,0.5041203,0.16274393,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.01421763002872467,0.9497389793395996,0.036043394,negative,0.9497389,,0.11645437031984329,toxic,0.11645437,,neutral,0.83124816,2.7046099,True,0.6668642,0.5041203,0.16274393,True,-0.9355213493108749,0.9355213493108749,0.6668642163276672,0.1627439260482788,0.48388033732771873,0.2526984976995658,0,1.0
indo,mTBO1q1LqBo,Ugxz0U-pdpk7JPpmsJt4AaABAg,id,1.0,0.6399355,0.48237807,0.15755743,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.9529944062232971,0.03745093196630478,0.00955466,positive,0.95299435,,0.10489608347415924,toxic,0.10489608,,happy,0.86149204,0.5718224,True,0.6399355,0.48237807,0.15755743,True,0.9155434742569923,0.9155434742569923,0.6399354934692383,0.1575574278831482,0.021114131435751915,0.010679320750702916,0,1.0
indo,mTBO1q1LqBo,UgxkUtMJ9trJikGwZud4AaABAg.9drDHcTgdLr9g3lXhn0Jpr,id,1.0,0.61490643,0.49359006,0.12131637,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.001260423450730741,0.9980213046073914,0.0007182607,negative,0.99802136,,0.4102667570114136,toxic,0.41026676,,sadness,0.60679543,0.95051086,True,0.61490643,0.49359006,0.12131637,True,-0.9967608811566606,0.9967608811566606,0.6149064302444458,0.12131637334823608,0.49919022028916515,0.35085553068843034,0,1.0
indo,mTBO1q1LqBo,UgyW8FyhjgX6ZYrVOH54AaABAg.9dheMIc-9qa9kqkUcKVu1N,id,1.0,0.7022839,0.44918954,0.25309438,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0059164781123399734,0.18004459142684937,0.81403893,neutral,0.81403893,,0.02449064329266548,toxic,0.024490643,,sadness,0.370104,1.4010108,True,0.7022839,0.44918954,0.25309438,True,-0.1741281133145094,0.1741281133145094,0.7022839188575745,0.2530943751335144,0.29353202832862735,0.026181974208331255,0,1.0
indo,mTBO1q1LqBo,UgzZC3hB4PgAmXA6hWt4AaABAg,id,1.0,0.6362921,0.43194908,0.20434302,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.9350128173828125,0.05135528743267059,0.013631915,positive,0.93501276,,0.09251813590526581,toxic,0.092518136,,happy,0.7925008,0.7536565,True,0.6362921,0.43194908,0.20434302,True,0.8836575299501419,0.8836575299501419,0.6362920999526978,0.2043430209159851,0.029085617512464523,0.014039800304020156,0,1.0
indo,mTBO1q1LqBo,Ugyi062HGj97FGBXeWh4AaABAg,id,0.6,0.62569344,0.5024437,0.12324977,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0024509320501238108,0.9963899850845337,0.0011590752,negative,0.9963899,,0.0015356694348156452,toxic,0.0015356694,,anger,0.8460397,0.5971378,True,0.62569344,0.5024437,0.12324977,True,-0.9939390530344099,0.9939390530344099,0.6256934404373169,0.12324976921081543,0.49848476325860247,0.24811217082886425,0,1.0
indo,mTBO1q1LqBo,UgzDqbKbhgXsmuFvUn14AaABAg.9eAw3275Pc89geCtGaO6qM,id,1.0,0.61923313,0.38199466,0.23723847,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.9662706851959229,0.028432773426175117,0.0052965214,positive,0.96627074,,0.054493896663188934,toxic,0.054493897,,happy,0.75934935,0.8587812,True,0.61923313,0.38199466,0.23723847,True,0.9378379117697477,0.9378379117697477,0.6192331314086914,0.23723846673965454,0.015540522057563066,0.007684355773679402,0,1.0
indo,mTBO1q1LqBo,Ugy_g0kLxgQxEoNqDbl4AaABAg.9gvfROZmXGo9gvvKiRD6Gp,id,1.0,0.6290997,0.42153746,0.20756227,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.47172772884368896,0.07546194642782211,0.45281035,positive,0.47172773,,0.03530215471982956,toxic,0.035302155,,happy,0.7383232,0.86030173,True,0.6290997,0.42153746,0.20756227,True,0.39626578241586685,0.39626578241586685,0.6290997266769409,0.20756226778030396,0.1509335543960333,0.030960608972861247,0,1.0
indo,mTBO1q1LqBo,UgymYDv91RM0ZUlr1St4AaABAg.AHAhUa_BxWtAQz_F5agNCZ,other,0.2,0.61980104,0.41533494,0.2044661,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.24541297554969788,0.39622893929481506,0.35835806,negative,0.39622897,,0.07902522385120392,toxic,0.079025224,,neutral,0.9505956,2.615216,True,0.61980104,0.41533494,0.2044661,True,-0.1508159637451172,0.1508159637451172,0.6198010444641113,0.2044661045074463,0.2877039909362793,0.02340964357843228,0,1.0
indo,mTBO1q1LqBo,UgxLjdvsT-0DRFnL9_l4AaABAg,id,1.0,0.637365,0.42687142,0.21049356,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0006064419285394251,0.9984779357910156,0.0009156459,negative,0.9984779,,0.2892095148563385,toxic,0.2892095,,anger,0.49412367,1.187119,True,0.637365,0.42687142,0.21049356,True,-0.9978714938624762,0.9978714938624762,0.6373649835586548,0.2104935646057129,0.49946787346561905,0.32127407492888543,0,1.0
indo,mTBO1q1LqBo,UgwH8RlkRooW2L1XHIN4AaABAg,other,0.2,0.69990194,0.45831728,0.24158466,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.3801450729370117,0.27097147703170776,0.34888345,positive,0.38014507,,0.12009724229574203,toxic,0.12009724,,neutral,0.6755814,2.8513043,True,0.69990194,0.45831728,0.24158466,True,0.10917359590530396,0.10917359590530396,0.6999019384384155,0.2415846586227417,0.222706601023674,0.013616843219790516,0,1.0
indo,mTBO1q1LqBo,UgxVKeQ37LQ-AY1017R4AaABAg,id,1.0,0.6368083,0.4509818,0.18582648,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.29476046562194824,0.6880086064338684,0.01723095,negative,0.6880086,,0.13680386543273926,toxic,0.13680387,,anger,0.50028497,1.1825056,True,0.6368083,0.4509818,0.18582648,True,-0.39324814081192017,0.39324814081192017,0.6368082761764526,0.18582648038864136,0.34831203520298004,0.07785575218526335,0,1.0
indo,mTBO1q1LqBo,UgzspWvqgxCdTXB0paB4AaABAg,id,1.0,0.7195498,0.51230896,0.20724082,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0007812479161657393,0.9980114102363586,0.0012073272,negative,0.99801135,,0.5407748818397522,toxic,0.5407749,,anger,0.6519856,0.8956558,True,0.7195498,0.51230896,0.20724082,True,-0.9972301623201929,0.9972301623201929,0.7195497751235962,0.20724081993103027,0.4993075405800482,0.383594811941766,0,1.0
indo,mTBO1q1LqBo,Ugw0S1OtRl_gC9mPMNt4AaABAg,id,1.0,0.6816326,0.5044196,0.17721295,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.018937207758426666,0.9149007797241211,0.06616202,negative,0.9149008,,0.2675859332084656,toxic,0.26758593,,anger,0.51959294,1.1909466,True,0.6816326,0.5044196,0.17721295,True,-0.8959635719656944,0.8959635719656944,0.6816325783729553,0.17721295356750488,0.4739908929914236,0.26915829299225796,0,1.0
indo,mTBO1q1LqBo,Ugy2grYuJLRlUfFDmXd4AaABAg.A0TSkcdESgyA0V8fUppsER,id,1.0,0.65328515,0.4481238,0.20516133,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0021716828923672438,0.9963547587394714,0.0014735477,negative,0.9963548,,0.1467718631029129,toxic,0.14677186,,sadness,0.45712334,1.3149925,True,0.65328515,0.4481238,0.20516133,True,-0.9941830758471042,0.9941830758471042,0.6532851457595825,0.20516133308410645,0.49854576896177605,0.28419630927864803,0,1.0
indo,mTBO1q1LqBo,Ugze4BREZLjnuEaq8Jp4AaABAg.9ojWauL9Ta_9oo2bFWLScT,id,1.0,0.6168753,0.4337824,0.18309289,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0018792900955304503,0.9959522485733032,0.0021684577,negative,0.99595225,,0.2208482325077057,toxic,0.22084823,,anger,0.9630515,0.20834352,True,0.6168753,0.4337824,0.18309289,True,-0.9940729584777728,0.9940729584777728,0.6168752908706665,0.1830928921699524,0.4985182396194432,0.3025039123370383,0,1.0
indo,xuJ4dSwuxKw,UgxKJHmiWnk9EY-jRBN4AaABAg,id,1.0,0.63182706,0.22025155,0.4115755,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0013871408300474286,0.9976720213890076,0.0009408238,negative,0.997672,,0.47568970918655396,toxic,0.4756897,,anger,0.9568574,0.22304168,True,0.63182706,0.22025155,0.4115755,True,-0.9962848805589601,0.9962848805589601,0.6318270564079285,0.4115754961967468,0.49907122013974003,0.36686908692822595,0,1.0
indo,xuJ4dSwuxKw,UgzmvAHbq9-81C8M8pB4AaABAg,id,1.0,0.64118713,0.18762815,0.45355898,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0005373752792365849,0.9976438283920288,0.0018187765,negative,0.99764377,,0.12145648896694183,toxic,0.12145649,,sadness,0.6805402,1.0273968,True,0.64118713,0.18762815,0.45355898,True,-0.9971064531127922,0.9971064531127922,0.6411871314048767,0.4535589814186096,0.49927661327819806,0.27914842583216926,0,1.0
indo,xuJ4dSwuxKw,UgymnZ6isQCumG6Fr0F4AaABAg,id,1.0,0.7339766,0.1362977,0.5976789,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.01905868761241436,0.9793949127197266,0.0015464026,negative,0.979395,,0.09844479709863663,toxic,0.0984448,,anger,0.7562016,0.81238604,True,0.7339766,0.1362977,0.5976789,True,-0.9603362251073122,0.9603362251073122,0.7339766025543213,0.5976788997650146,0.49008405627682805,0.25848903532234985,0,1.0
indo,xuJ4dSwuxKw,Ugy0mMmU-YuWWXNLyzV4AaABAg,id,1.0,0.6681603,0.24766508,0.42049524,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0002587340713944286,0.998920738697052,0.0008205425,negative,0.9989208,,0.1265256255865097,toxic,0.12652563,,happy,0.46289474,1.322793,True,0.6681603,0.24766508,0.42049524,True,-0.9986620046256576,0.9986620046256576,0.6681603193283081,0.42049524188041687,0.4996655011564144,0.2810664262108098,0,1.0
indo,xuJ4dSwuxKw,UgyAozQlhXCI4ytj0p94AaABAg.9nqOhN8IrHy9ns6rrUqcn-,id,1.0,0.62682724,0.18008,0.44674724,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.02828318253159523,0.9686939716339111,0.0030228312,negative,0.968694,,0.4631945490837097,toxic,0.46319455,,sadness,0.5352903,1.2206285,True,0.62682724,0.18008,0.44674724,True,-0.9404107891023159,0.9404107891023159,0.6268272399902344,0.4467472434043884,0.485102697275579,0.3337516115025879,0,1.0
indo,xuJ4dSwuxKw,UgxhQDLw1zLppnwonBN4AaABAg,other,0.2,0.83857924,0.30097103,0.5376082,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.33145514130592346,0.4478546977043152,0.22069018,negative,0.44785467,,0.5270594358444214,toxic,0.52705944,,disapproval,0.23012418,3.2422612,True,0.83857924,0.30097103,0.5376082,True,-0.11639955639839172,0.11639955639839172,0.8385792374610901,0.5376082062721252,0.27909988909959793,0.02480486880504078,0,1.0
indo,xuJ4dSwuxKw,UgxfrFjwAly9LcCL_lp4AaABAg,id,1.0,0.9142941,0.20148136,0.7128128,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.5105526447296143,0.48358258605003357,0.00586477,positive,0.51055264,,0.5863876342773438,toxic,0.58638763,,sadness,0.28005823,1.4191008,True,0.9142941,0.20148136,0.7128128,True,0.02697005867958069,0.02697005867958069,0.9142941236495972,0.7128127813339233,0.24325748533010483,0.005203881812331146,0,1.0
indo,xuJ4dSwuxKw,UgxlvhUdZS7yxvPA7RN4AaABAg,other,0.2,0.7602273,0.33677864,0.42344868,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.7012484669685364,0.1349778175354004,0.16377372,positive,0.70124847,,0.2676262855529785,toxic,0.2676263,,optimism,0.18676214,3.2662783,True,0.7602273,0.33677864,0.42344868,True,0.566270649433136,0.566270649433136,0.7602273225784302,0.42344868183135986,0.108432337641716,0.038917426445629406,0,1.0
indo,xuJ4dSwuxKw,Ugy8kPcn-gvfzf7g6Ot4AaABAg,other,0.2,0.8689716,0.26431346,0.6046581,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.22977781295776367,0.5690100789070129,0.2012121,negative,0.5690101,,0.8169738054275513,toxic,0.8169738,,neutral,0.84336317,2.6845539,True,0.8689716,0.26431346,0.6046581,True,-0.33923226594924927,0.33923226594924927,0.868971586227417,0.6046581268310547,0.3348080664873123,0.10318385202963379,0,1.0
indo,xuJ4dSwuxKw,UgyUQsEM3Uw0rDNcgKJ4AaABAg,other,0.2,0.77943087,0.28363645,0.49579442,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.18339523673057556,0.5633934736251831,0.25321126,negative,0.5633935,,0.11552004516124725,toxic,0.115520045,,neutral,0.84333336,2.7020686,True,0.77943087,0.28363645,0.49579442,True,-0.37999823689460754,0.37999823689460754,0.7794308662414551,0.495794415473938,0.3449995592236519,0.07312190626928367,0,1.0
indo,xuJ4dSwuxKw,UgzNMBdScZaiowGce2l4AaABAg,id,1.0,0.8084663,0.32110363,0.48736268,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0009304100531153381,0.9972134232521057,0.001856181,negative,0.9972134,,0.22408074140548706,toxic,0.22408074,,anger,0.9345735,0.32218742,True,0.8084663,0.32110363,0.48736268,True,-0.9962830131989904,0.9962830131989904,0.8084663152694702,0.48736268281936646,0.4990707532997476,0.3043160898527262,0,1.0
indo,xuJ4dSwuxKw,UgzNVZcWrgowww8bVjB4AaABAg,id,1.0,0.8462625,0.2524953,0.5937672,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.9946089386940002,0.0022315082605928183,0.003159569,positive,0.9946089,,0.1964716911315918,toxic,0.19647169,,happy,0.8725394,0.54624933,True,0.8462625,0.2524953,0.5937672,True,0.9923774304334074,0.9923774304334074,0.846262514591217,0.5937672257423401,0.0019056423916481435,0.0011313336784102735,0,1.0
indo,xuJ4dSwuxKw,UgwGkgQ7sQjkLYqaFsV4AaABAg,other,0.2,0.7786555,0.24648714,0.5321684,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.2197016179561615,0.49109384417533875,0.28920454,negative,0.49109387,,0.12470738589763641,toxic,0.124707386,,disapproval,0.2811084,3.1643486,True,0.7786555,0.24648714,0.5321684,True,-0.27139222621917725,0.27139222621917725,0.7786555290222168,0.5321683883666992,0.3178480565547943,0.04850946839868611,0,1.0
indo,xuJ4dSwuxKw,UgxauXd6x0r_7xHqSKZ4AaABAg,other,0.2,0.6839116,0.29649183,0.3874198,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.5023183822631836,0.28502157330513,0.21266006,positive,0.5023184,,0.19037018716335297,toxic,0.19037019,,disappointment,0.13917087,3.289421,True,0.6839116,0.29649183,0.3874198,True,0.2172968089580536,0.2172968089580536,0.6839116215705872,0.38741979002952576,0.1956757977604866,0.0253071073624461,0,1.0
indo,xuJ4dSwuxKw,Ugwbb0xRdAuNwA3Y6q54AaABAg,id,1.0,0.75304604,0.2441756,0.5088704,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0017684289487078786,0.9974226355552673,0.00080894184,negative,0.9974227,,0.259892076253891,toxic,0.25989208,,anger,0.8948444,0.43742394,True,0.75304604,0.2441756,0.5088704,True,-0.9956542066065595,0.9956542066065595,0.7530460357666016,0.5088704228401184,0.49891355165163986,0.31292278184309014,0,1.0
indo,xuJ4dSwuxKw,UgyArmrwlU4ghTE78D54AaABAg,id,1.0,0.82085013,0.23436263,0.58648753,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.008560914546251297,0.9882786870002747,0.0031603945,negative,0.9882786,,0.1942511945962906,toxic,0.1942512,,anger,0.39457202,1.2572919,True,0.82085013,0.23436263,0.58648753,True,-0.9797177724540234,0.9797177724540234,0.820850133895874,0.5864875316619873,0.49492944311350584,0.2895409304238959,0,1.0
indo,xuJ4dSwuxKw,Ugz5Xqw2LlZkp6eccy14AaABAg,other,0.2,0.7032852,0.3200611,0.38322413,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.8204739093780518,0.03826731815934181,0.14125879,positive,0.8204739,,0.1611257940530777,toxic,0.1611258,,amusement,0.9059245,2.6419098,True,0.7032852,0.3200611,0.38322413,True,0.78220659121871,0.78220659121871,0.7032852172851562,0.38322412967681885,0.054448352195322514,0.024726092487080607,0,1.0
indo,xuJ4dSwuxKw,UgxKu_hqcgkP9A51mMF4AaABAg,id,1.0,0.8523405,0.21554674,0.6367938,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0006640179781243205,0.9988688230514526,0.00046713243,negative,0.99886876,,0.2317960262298584,toxic,0.23179603,,anger,0.96483564,0.19726846,True,0.8523405,0.21554674,0.6367938,True,-0.9982048050733283,0.9982048050733283,0.8523405194282532,0.6367937922477722,0.4995512012683321,0.30712026003355036,0,1.0
indo,xuJ4dSwuxKw,UgwlD7h9VhXYs1AYVvx4AaABAg,id,1.0,0.63771844,0.25955665,0.3781618,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.003600427182391286,0.9945346713066101,0.0018649133,negative,0.9945346,,0.4556993842124939,toxic,0.45569938,,anger,0.5790947,0.8636351,True,0.63771844,0.25955665,0.3781618,True,-0.9909342441242188,0.9909342441242188,0.6377184391021729,0.37816178798675537,0.4977335610310547,0.3589909204507636,0,1.0
indo,xuJ4dSwuxKw,UgzXVI0jXmRJZVguhkl4AaABAg,id,1.0,0.67579865,0.1433713,0.5324274,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.023860294371843338,0.9723784923553467,0.003761218,negative,0.9723785,,0.4264935553073883,toxic,0.42649356,,anger,0.49075225,1.1259634,True,0.67579865,0.1433713,0.5324274,True,-0.9485181979835033,0.9485181979835033,0.6757986545562744,0.5324273705482483,0.48712954949587584,0.32955655980428505,0,1.0
